plate	round	well	tile	z	channel
1	1	B1	481	0	488_nm
1	1	B1	481	0	561_nm
1	1	B1	481	0	638_nm
1	1	B1	482	0	405_nm
1	1	B1	482	0	488_nm
1	1	B1	482	0	561_nm
1	1	B1	482	0	638_nm
1	1	B1	483	0	405_nm
1	1	B1	483	0	488_nm
1	1	B1	483	0	561_nm
1	1	B1	483	0	638_nm
1	1	B1	484	0	405_nm
1	1	B1	484	0	488_nm
1	1	B1	484	0	561_nm
1	1	B1	484	0	638_nm
1	1	B1	485	0	405_nm
1	1	B1	485	0	488_nm
1	1	B1	485	0	561_nm
1	1	B1	485	0	638_nm
1	1	B1	486	0	405_nm
1	1	B1	486	0	488_nm
1	1	B1	486	0	561_nm
1	1	B1	486	0	638_nm
1	1	B1	487	0	405_nm
1	1	B1	487	0	488_nm
1	1	B1	487	0	561_nm
1	1	B1	487	0	638_nm
1	1	B1	488	0	405_nm
1	1	B1	488	0	488_nm
1	1	B1	488	0	561_nm
1	1	B1	488	0	638_nm
1	1	B1	489	0	405_nm
1	1	B1	489	0	488_nm
1	1	B1	489	0	561_nm
1	1	B1	489	0	638_nm
1	1	B1	490	0	405_nm
1	1	B1	490	0	488_nm
1	1	B1	490	0	561_nm
1	1	B1	490	0	638_nm
1	1	B1	491	0	405_nm
1	1	B1	491	0	488_nm
1	1	B1	491	0	561_nm
1	1	B1	491	0	638_nm
1	1	B1	492	0	405_nm
1	1	B1	492	0	488_nm
1	1	B1	492	0	561_nm
1	1	B1	492	0	638_nm
1	1	B1	493	0	405_nm
1	1	B1	493	0	488_nm
1	1	B1	493	0	561_nm
1	1	B1	493	0	638_nm
1	1	B1	494	0	405_nm
1	1	B1	494	0	488_nm
1	1	B1	494	0	561_nm
1	1	B1	494	0	638_nm
1	1	B1	495	0	405_nm
1	1	B1	495	0	488_nm
1	1	B1	495	0	561_nm
1	1	B1	495	0	638_nm
1	1	B1	496	0	405_nm
1	1	B1	496	0	488_nm
1	1	B1	496	0	561_nm
1	1	B1	496	0	638_nm
1	1	B1	497	0	405_nm
1	1	B1	497	0	488_nm
1	1	B1	497	0	561_nm
1	1	B1	497	0	638_nm
1	1	B1	498	0	405_nm
1	1	B1	498	0	488_nm
1	1	B1	498	0	561_nm
1	1	B1	498	0	638_nm
1	1	B1	499	0	405_nm
1	1	B1	499	0	488_nm
1	1	B1	499	0	561_nm
1	1	B1	499	0	638_nm
1	1	B1	500	0	405_nm
1	1	B1	500	0	488_nm
1	1	B1	500	0	561_nm
1	1	B1	500	0	638_nm
1	1	B1	501	0	405_nm
1	1	B1	501	0	488_nm
1	1	B1	501	0	561_nm
1	1	B1	501	0	638_nm
1	1	B1	502	0	405_nm
1	1	B1	502	0	488_nm
1	1	B1	502	0	561_nm
1	1	B1	502	0	638_nm
1	1	B1	503	0	405_nm
1	1	B1	503	0	488_nm
1	1	B1	503	0	561_nm
1	1	B1	503	0	638_nm
1	1	B1	504	0	405_nm
1	1	B1	504	0	488_nm
1	1	B1	504	0	561_nm
1	1	B1	504	0	638_nm
1	1	B1	505	0	405_nm
1	1	B1	505	0	488_nm
1	1	B1	505	0	561_nm
1	1	B1	505	0	638_nm
1	1	B1	506	0	405_nm
1	1	B1	506	0	488_nm
1	1	B1	506	0	561_nm
1	1	B1	506	0	638_nm
1	1	B1	507	0	405_nm
1	1	B1	507	0	488_nm
1	1	B1	507	0	561_nm
1	1	B1	507	0	638_nm
1	1	B1	508	0	405_nm
1	1	B1	508	0	488_nm
1	1	B1	508	0	561_nm
1	1	B1	508	0	638_nm
1	1	B1	509	0	405_nm
1	1	B1	509	0	488_nm
1	1	B1	509	0	561_nm
1	1	B1	509	0	638_nm
1	1	B1	510	0	405_nm
1	1	B1	510	0	488_nm
1	1	B1	510	0	561_nm
1	1	B1	510	0	638_nm
1	1	B1	511	0	405_nm
1	1	B1	511	0	488_nm
1	1	B1	511	0	561_nm
1	1	B1	511	0	638_nm
1	1	B1	512	0	405_nm
1	1	B1	512	0	488_nm
1	1	B1	512	0	561_nm
1	1	B1	512	0	638_nm
1	1	B1	513	0	405_nm
1	1	B1	513	0	488_nm
1	1	B1	513	0	561_nm
1	1	B1	513	0	638_nm
1	1	B1	514	0	405_nm
1	1	B1	514	0	488_nm
1	1	B1	514	0	561_nm
1	1	B1	514	0	638_nm
1	1	B1	515	0	405_nm
1	1	B1	515	0	488_nm
1	1	B1	515	0	561_nm
1	1	B1	515	0	638_nm
1	1	B1	516	0	405_nm
1	1	B1	516	0	488_nm
1	1	B1	516	0	561_nm
1	1	B1	516	0	638_nm
1	1	B1	517	0	405_nm
1	1	B1	517	0	488_nm
1	1	B1	517	0	561_nm
1	1	B1	517	0	638_nm
1	1	B1	518	0	405_nm
1	1	B1	518	0	488_nm
1	1	B1	518	0	561_nm
1	1	B1	518	0	638_nm
1	1	B1	519	0	405_nm
1	1	B1	519	0	488_nm
1	1	B1	519	0	561_nm
1	1	B1	519	0	638_nm
1	1	B1	520	0	405_nm
1	1	B1	520	0	488_nm
1	1	B1	520	0	561_nm
1	1	B1	520	0	638_nm
1	1	B1	521	0	405_nm
1	1	B1	521	0	488_nm
1	1	B1	521	0	561_nm
1	1	B1	521	0	638_nm
1	1	B1	522	0	405_nm
1	1	B1	522	0	488_nm
1	1	B1	522	0	561_nm
1	1	B1	522	0	638_nm
1	1	B1	523	0	405_nm
1	1	B1	523	0	488_nm
1	1	B1	523	0	561_nm
1	1	B1	523	0	638_nm
1	1	B1	524	0	405_nm
1	1	B1	524	0	488_nm
1	1	B1	524	0	561_nm
1	1	B1	524	0	638_nm
1	1	B1	525	0	405_nm
1	1	B1	525	0	488_nm
1	1	B1	525	0	561_nm
1	1	B1	525	0	638_nm
1	1	B1	526	0	405_nm
1	1	B1	526	0	488_nm
1	1	B1	526	0	561_nm
1	1	B1	526	0	638_nm
1	1	B1	527	0	405_nm
1	1	B1	527	0	488_nm
1	1	B1	527	0	561_nm
1	1	B1	527	0	638_nm
1	1	B1	528	0	405_nm
1	1	B1	528	0	488_nm
1	1	B1	528	0	561_nm
1	1	B1	528	0	638_nm
1	1	B1	529	0	405_nm
1	1	B1	529	0	488_nm
1	1	B1	529	0	561_nm
1	1	B1	529	0	638_nm
1	1	B1	530	0	405_nm
1	1	B1	530	0	488_nm
1	1	B1	530	0	561_nm
1	1	B1	530	0	638_nm
1	1	B1	531	0	405_nm
1	1	B1	531	0	488_nm
1	1	B1	531	0	561_nm
1	1	B1	531	0	638_nm
1	1	B1	532	0	405_nm
1	1	B1	532	0	488_nm
1	1	B1	532	0	561_nm
1	1	B1	532	0	638_nm
1	1	B1	533	0	405_nm
1	1	B1	533	0	488_nm
1	1	B1	533	0	561_nm
1	1	B1	533	0	638_nm
1	1	B1	534	0	405_nm
1	1	B1	534	0	488_nm
1	1	B1	534	0	561_nm
1	1	B1	534	0	638_nm
1	1	B1	535	0	405_nm
1	1	B1	535	0	488_nm
1	1	B1	535	0	561_nm
1	1	B1	535	0	638_nm
1	1	B1	536	0	405_nm
1	1	B1	536	0	488_nm
1	1	B1	536	0	561_nm
1	1	B1	536	0	638_nm
1	1	B1	537	0	405_nm
1	1	B1	537	0	488_nm
1	1	B1	537	0	561_nm
1	1	B1	537	0	638_nm
1	1	B1	538	0	405_nm
1	1	B1	538	0	488_nm
1	1	B1	538	0	561_nm
1	1	B1	538	0	638_nm
1	1	B1	539	0	405_nm
1	1	B1	539	0	488_nm
1	1	B1	539	0	561_nm
1	1	B1	539	0	638_nm
1	1	B1	540	0	405_nm
1	1	B1	540	0	488_nm
1	1	B1	540	0	561_nm
1	1	B1	540	0	638_nm
1	1	B1	541	0	405_nm
1	1	B1	541	0	488_nm
1	1	B1	541	0	561_nm
1	1	B1	541	0	638_nm
1	1	B1	542	0	405_nm
1	1	B1	542	0	488_nm
1	1	B1	542	0	561_nm
1	1	B1	542	0	638_nm
1	1	B1	543	0	405_nm
1	1	B1	543	0	488_nm
1	1	B1	543	0	561_nm
1	1	B1	543	0	638_nm
1	1	B1	544	0	405_nm
1	1	B1	544	0	488_nm
1	1	B1	544	0	561_nm
1	1	B1	544	0	638_nm
1	1	B1	545	0	405_nm
1	1	B1	545	0	488_nm
1	1	B1	545	0	561_nm
1	1	B1	545	0	638_nm
1	1	B1	546	0	405_nm
1	1	B1	546	0	488_nm
1	1	B1	546	0	561_nm
1	1	B1	546	0	638_nm
1	1	B1	547	0	405_nm
1	1	B1	547	0	488_nm
1	1	B1	547	0	561_nm
1	1	B1	547	0	638_nm
1	1	B1	548	0	405_nm
1	1	B1	548	0	488_nm
1	1	B1	548	0	561_nm
1	1	B1	548	0	638_nm
1	1	B1	549	0	405_nm
1	1	B1	549	0	488_nm
1	1	B1	549	0	561_nm
1	1	B1	549	0	638_nm
1	1	B1	550	0	405_nm
1	1	B1	550	0	488_nm
1	1	B1	550	0	561_nm
1	1	B1	550	0	638_nm
1	1	B1	551	0	405_nm
1	1	B1	551	0	488_nm
1	1	B1	551	0	561_nm
1	1	B1	551	0	638_nm
1	1	B1	552	0	405_nm
1	1	B1	552	0	488_nm
1	1	B1	552	0	561_nm
1	1	B1	552	0	638_nm
1	1	B1	553	0	405_nm
1	1	B1	553	0	488_nm
1	1	B1	553	0	561_nm
1	1	B1	553	0	638_nm
1	1	B1	554	0	405_nm
1	1	B1	554	0	488_nm
1	1	B1	554	0	561_nm
1	1	B1	554	0	638_nm
1	1	B1	555	0	405_nm
1	1	B1	555	0	488_nm
1	1	B1	555	0	561_nm
1	1	B1	555	0	638_nm
1	1	B1	556	0	405_nm
1	1	B1	556	0	488_nm
1	1	B1	556	0	561_nm
1	1	B1	556	0	638_nm
1	1	B1	557	0	405_nm
1	1	B1	557	0	488_nm
1	1	B1	557	0	561_nm
1	1	B1	557	0	638_nm
1	1	B1	558	0	405_nm
1	1	B1	558	0	488_nm
1	1	B1	558	0	561_nm
1	1	B1	558	0	638_nm
1	1	B1	559	0	405_nm
1	1	B1	559	0	488_nm
1	1	B1	559	0	561_nm
1	1	B1	559	0	638_nm
1	1	B1	560	0	405_nm
1	1	B1	560	0	488_nm
1	1	B1	560	0	561_nm
1	1	B1	560	0	638_nm
1	1	B1	561	0	405_nm
1	1	B1	561	0	488_nm
1	1	B1	561	0	561_nm
1	1	B1	561	0	638_nm
1	1	B1	562	0	405_nm
1	1	B1	562	0	488_nm
1	1	B1	562	0	561_nm
1	1	B1	562	0	638_nm
1	1	B1	563	0	405_nm
1	1	B1	563	0	488_nm
1	1	B1	563	0	561_nm
1	1	B1	563	0	638_nm
1	1	B1	564	0	405_nm
1	1	B1	564	0	488_nm
1	1	B1	564	0	561_nm
1	1	B1	564	0	638_nm
1	1	B1	565	0	405_nm
1	1	B1	565	0	488_nm
1	1	B1	565	0	561_nm
1	1	B1	565	0	638_nm
1	1	B1	566	0	405_nm
1	1	B1	566	0	488_nm
1	1	B1	566	0	561_nm
1	1	B1	566	0	638_nm
1	1	B1	567	0	405_nm
1	1	B1	567	0	488_nm
1	1	B1	567	0	561_nm
1	1	B1	567	0	638_nm
1	1	B1	568	0	405_nm
1	1	B1	568	0	488_nm
1	1	B1	568	0	561_nm
1	1	B1	568	0	638_nm
1	1	B1	569	0	405_nm
1	1	B1	569	0	488_nm
1	1	B1	569	0	561_nm
1	1	B1	569	0	638_nm
1	1	B1	570	0	405_nm
1	1	B1	570	0	488_nm
1	1	B1	570	0	561_nm
1	1	B1	570	0	638_nm
1	1	B1	571	0	405_nm
1	1	B1	571	0	488_nm
1	1	B1	571	0	561_nm
1	1	B1	571	0	638_nm
1	1	B1	572	0	405_nm
1	1	B1	572	0	488_nm
1	1	B1	572	0	561_nm
1	1	B1	572	0	638_nm
1	1	B1	573	0	405_nm
1	1	B1	573	0	488_nm
1	1	B1	573	0	561_nm
1	1	B1	573	0	638_nm
1	1	B1	574	0	405_nm
1	1	B1	574	0	488_nm
1	1	B1	574	0	561_nm
1	1	B1	574	0	638_nm
1	1	B1	575	0	405_nm
1	1	B1	575	0	488_nm
1	1	B1	575	0	561_nm
1	1	B1	575	0	638_nm
1	1	B1	576	0	405_nm
1	1	B1	576	0	488_nm
1	1	B1	576	0	561_nm
1	1	B1	576	0	638_nm
1	1	B1	577	0	405_nm
1	1	B1	577	0	488_nm
1	1	B1	577	0	561_nm
1	1	B1	577	0	638_nm
1	1	B1	578	0	405_nm
1	1	B1	578	0	488_nm
1	1	B1	578	0	561_nm
1	1	B1	578	0	638_nm
1	1	B1	579	0	405_nm
1	1	B1	579	0	488_nm
1	1	B1	579	0	561_nm
1	1	B1	579	0	638_nm
1	1	B1	580	0	405_nm
1	1	B1	580	0	488_nm
1	1	B1	580	0	561_nm
1	1	B1	580	0	638_nm
1	1	B1	581	0	405_nm
1	1	B1	581	0	488_nm
1	1	B1	581	0	561_nm
1	1	B1	581	0	638_nm
1	1	B1	582	0	405_nm
1	1	B1	582	0	488_nm
1	1	B1	582	0	561_nm
1	1	B1	582	0	638_nm
1	1	B1	583	0	405_nm
1	1	B1	583	0	488_nm
1	1	B1	583	0	561_nm
1	1	B1	583	0	638_nm
1	1	B1	584	0	405_nm
1	1	B1	584	0	488_nm
1	1	B1	584	0	561_nm
1	1	B1	584	0	638_nm
1	1	B1	585	0	405_nm
1	1	B1	585	0	488_nm
1	1	B1	585	0	561_nm
1	1	B1	585	0	638_nm
1	1	B1	586	0	405_nm
1	1	B1	586	0	488_nm
1	1	B1	586	0	561_nm
1	1	B1	586	0	638_nm
1	1	B1	587	0	405_nm
1	1	B1	587	0	488_nm
1	1	B1	587	0	561_nm
1	1	B1	587	0	638_nm
1	1	B1	588	0	405_nm
1	1	B1	588	0	488_nm
1	1	B1	588	0	561_nm
1	1	B1	588	0	638_nm
1	1	B1	589	0	405_nm
1	1	B1	589	0	488_nm
1	1	B1	589	0	561_nm
1	1	B1	589	0	638_nm
1	1	B1	590	0	405_nm
1	1	B1	590	0	488_nm
1	1	B1	590	0	561_nm
1	1	B1	590	0	638_nm
1	1	B1	591	0	405_nm
1	1	B1	591	0	488_nm
1	1	B1	591	0	561_nm
1	1	B1	591	0	638_nm
1	1	B1	592	0	405_nm
1	1	B1	592	0	488_nm
1	1	B1	592	0	561_nm
1	1	B1	592	0	638_nm
1	1	B1	593	0	405_nm
1	1	B1	593	0	488_nm
1	1	B1	593	0	561_nm
1	1	B1	593	0	638_nm
1	1	B1	594	0	405_nm
1	1	B1	594	0	488_nm
1	1	B1	594	0	561_nm
1	1	B1	594	0	638_nm
1	1	B1	595	0	405_nm
1	1	B1	595	0	488_nm
1	1	B1	595	0	561_nm
1	1	B1	595	0	638_nm
1	1	B1	596	0	405_nm
1	1	B1	596	0	488_nm
1	1	B1	596	0	561_nm
1	1	B1	596	0	638_nm
1	1	B1	597	0	405_nm
1	1	B1	597	0	488_nm
1	1	B1	597	0	561_nm
1	1	B1	597	0	638_nm
1	1	B1	598	0	405_nm
1	1	B1	598	0	488_nm
1	1	B1	598	0	561_nm
1	1	B1	598	0	638_nm
1	1	B1	599	0	405_nm
1	1	B1	599	0	488_nm
1	1	B1	599	0	561_nm
1	1	B1	599	0	638_nm
1	1	B1	600	0	405_nm
1	1	B1	600	0	488_nm
1	1	B1	600	0	561_nm
1	1	B1	600	0	638_nm
1	1	B1	601	0	405_nm
1	1	B1	601	0	488_nm
1	1	B1	601	0	561_nm
1	1	B1	601	0	638_nm
1	1	B1	602	0	405_nm
1	1	B1	602	0	488_nm
1	1	B1	602	0	561_nm
1	1	B1	602	0	638_nm
1	1	B1	603	0	405_nm
1	1	B1	603	0	488_nm
1	1	B1	603	0	561_nm
1	1	B1	603	0	638_nm
1	1	B1	604	0	405_nm
1	1	B1	604	0	488_nm
1	1	B1	604	0	561_nm
1	1	B1	604	0	638_nm
1	1	B1	605	0	405_nm
1	1	B1	605	0	488_nm
1	1	B1	605	0	561_nm
1	1	B1	605	0	638_nm
1	1	B1	606	0	405_nm
1	1	B1	606	0	488_nm
1	1	B1	606	0	561_nm
1	1	B1	606	0	638_nm
1	1	B1	607	0	405_nm
1	1	B1	607	0	488_nm
1	1	B1	607	0	561_nm
1	1	B1	607	0	638_nm
1	1	B1	608	0	405_nm
1	1	B1	608	0	488_nm
1	1	B1	608	0	561_nm
1	1	B1	608	0	638_nm
1	1	B1	609	0	405_nm
1	1	B1	609	0	488_nm
1	1	B1	609	0	561_nm
1	1	B1	609	0	638_nm
1	1	B1	610	0	405_nm
1	1	B1	610	0	488_nm
1	1	B1	610	0	561_nm
1	1	B1	610	0	638_nm
1	1	B1	611	0	405_nm
1	1	B1	611	0	488_nm
1	1	B1	611	0	561_nm
1	1	B1	611	0	638_nm
1	1	B1	612	0	405_nm
1	1	B1	612	0	488_nm
1	1	B1	612	0	561_nm
1	1	B1	612	0	638_nm
1	1	B1	613	0	405_nm
1	1	B1	613	0	488_nm
1	1	B1	613	0	561_nm
1	1	B1	613	0	638_nm
1	1	B1	614	0	405_nm
1	1	B1	614	0	488_nm
1	1	B1	614	0	561_nm
1	1	B1	614	0	638_nm
1	1	B1	615	0	405_nm
1	1	B1	615	0	488_nm
1	1	B1	615	0	561_nm
1	1	B1	615	0	638_nm
1	1	B1	616	0	405_nm
1	1	B1	616	0	488_nm
1	1	B1	616	0	561_nm
1	1	B1	616	0	638_nm
1	1	B1	617	0	405_nm
1	1	B1	617	0	488_nm
1	1	B1	617	0	561_nm
1	1	B1	617	0	638_nm
1	1	B1	618	0	405_nm
1	1	B1	618	0	488_nm
1	1	B1	618	0	561_nm
1	1	B1	618	0	638_nm
1	1	B1	619	0	405_nm
1	1	B1	619	0	488_nm
1	1	B1	619	0	561_nm
1	1	B1	619	0	638_nm
1	1	B1	620	0	405_nm
1	1	B1	620	0	488_nm
1	1	B1	620	0	561_nm
1	1	B1	620	0	638_nm
1	1	B1	621	0	405_nm
1	1	B1	621	0	488_nm
1	1	B1	621	0	561_nm
1	1	B1	621	0	638_nm
1	1	B1	622	0	405_nm
1	1	B1	622	0	488_nm
1	1	B1	622	0	561_nm
1	1	B1	622	0	638_nm
1	1	B1	623	0	405_nm
1	1	B1	623	0	488_nm
1	1	B1	623	0	561_nm
1	1	B1	623	0	638_nm
1	1	B1	624	0	405_nm
1	1	B1	624	0	488_nm
1	1	B1	624	0	561_nm
1	1	B1	624	0	638_nm
1	1	B1	625	0	405_nm
1	1	B1	625	0	488_nm
1	1	B1	625	0	561_nm
1	1	B1	625	0	638_nm
1	1	B1	626	0	405_nm
1	1	B1	626	0	488_nm
1	1	B1	626	0	561_nm
1	1	B1	626	0	638_nm
1	1	B1	627	0	405_nm
1	1	B1	627	0	488_nm
1	1	B1	627	0	561_nm
1	1	B1	627	0	638_nm
1	1	B1	628	0	405_nm
1	1	B1	628	0	488_nm
1	1	B1	628	0	561_nm
1	1	B1	628	0	638_nm
1	1	B1	629	0	405_nm
1	1	B1	629	0	488_nm
1	1	B1	629	0	561_nm
1	1	B1	629	0	638_nm
1	1	B1	630	0	405_nm
1	1	B1	630	0	488_nm
1	1	B1	630	0	561_nm
1	1	B1	630	0	638_nm
1	1	B1	631	0	405_nm
1	1	B1	631	0	488_nm
1	1	B1	631	0	561_nm
1	1	B1	631	0	638_nm
1	1	B1	632	0	405_nm
1	1	B1	632	0	488_nm
1	1	B1	632	0	561_nm
1	1	B1	632	0	638_nm
1	1	B1	633	0	405_nm
1	1	B1	633	0	488_nm
1	1	B1	633	0	561_nm
1	1	B1	633	0	638_nm
1	1	B1	634	0	405_nm
1	1	B1	634	0	488_nm
1	1	B1	634	0	561_nm
1	1	B1	634	0	638_nm
1	1	B1	635	0	405_nm
1	1	B1	635	0	488_nm
1	1	B1	635	0	561_nm
1	1	B1	635	0	638_nm
1	1	B1	636	0	405_nm
1	1	B1	636	0	488_nm
1	1	B1	636	0	561_nm
1	1	B1	636	0	638_nm
1	1	B1	637	0	405_nm
1	1	B1	637	0	488_nm
1	1	B1	637	0	561_nm
1	1	B1	637	0	638_nm
1	1	B1	638	0	405_nm
1	1	B1	638	0	488_nm
1	1	B1	638	0	561_nm
1	1	B1	638	0	638_nm
1	1	B1	639	0	405_nm
1	1	B1	639	0	488_nm
1	1	B1	639	0	561_nm
1	1	B1	639	0	638_nm
1	1	B1	640	0	405_nm
1	1	B1	640	0	488_nm
1	1	B1	640	0	561_nm
1	1	B1	640	0	638_nm
1	1	B1	641	0	405_nm
1	1	B1	641	0	488_nm
1	1	B1	641	0	561_nm
1	1	B1	641	0	638_nm
1	1	B1	642	0	405_nm
1	1	B1	642	0	488_nm
1	1	B1	642	0	561_nm
1	1	B1	642	0	638_nm
1	1	B1	643	0	405_nm
1	1	B1	643	0	488_nm
1	1	B1	643	0	561_nm
1	1	B1	643	0	638_nm
1	1	B1	644	0	405_nm
1	1	B1	644	0	488_nm
1	1	B1	644	0	561_nm
1	1	B1	644	0	638_nm
1	1	B1	645	0	405_nm
1	1	B1	645	0	488_nm
1	1	B1	645	0	561_nm
1	1	B1	645	0	638_nm
1	1	B1	646	0	405_nm
1	1	B1	646	0	488_nm
1	1	B1	646	0	561_nm
1	1	B1	646	0	638_nm
1	1	B1	647	0	405_nm
1	1	B1	647	0	488_nm
1	1	B1	647	0	561_nm
1	1	B1	647	0	638_nm
1	1	B1	648	0	405_nm
1	1	B1	648	0	488_nm
1	1	B1	648	0	561_nm
1	1	B1	648	0	638_nm
1	1	B1	649	0	405_nm
1	1	B1	649	0	488_nm
1	1	B1	649	0	561_nm
1	1	B1	649	0	638_nm
1	1	B1	650	0	405_nm
1	1	B1	650	0	488_nm
1	1	B1	650	0	561_nm
1	1	B1	650	0	638_nm
1	1	B1	651	0	405_nm
1	1	B1	651	0	488_nm
1	1	B1	651	0	561_nm
1	1	B1	651	0	638_nm
1	1	B1	652	0	405_nm
1	1	B1	652	0	488_nm
1	1	B1	652	0	561_nm
1	1	B1	652	0	638_nm
1	1	B1	653	0	405_nm
1	1	B1	653	0	488_nm
1	1	B1	653	0	561_nm
1	1	B1	653	0	638_nm
1	1	B1	654	0	405_nm
1	1	B1	654	0	488_nm
1	1	B1	654	0	561_nm
1	1	B1	654	0	638_nm
1	1	B1	655	0	405_nm
1	1	B1	655	0	488_nm
1	1	B1	655	0	561_nm
1	1	B1	655	0	638_nm
1	1	B1	656	0	405_nm
1	1	B1	656	0	488_nm
1	1	B1	656	0	561_nm
1	1	B1	656	0	638_nm
1	1	B1	657	0	405_nm
1	1	B1	657	0	488_nm
1	1	B1	657	0	561_nm
1	1	B1	657	0	638_nm
1	1	B1	658	0	405_nm
1	1	B1	658	0	488_nm
1	1	B1	658	0	561_nm
1	1	B1	658	0	638_nm
1	1	B1	659	0	405_nm
1	1	B1	659	0	488_nm
1	1	B1	659	0	561_nm
1	1	B1	659	0	638_nm
1	1	B1	660	0	405_nm
1	1	B1	660	0	488_nm
1	1	B1	660	0	561_nm
1	1	B1	660	0	638_nm
1	1	B1	661	0	405_nm
1	1	B1	661	0	488_nm
1	1	B1	661	0	561_nm
1	1	B1	661	0	638_nm
1	1	B1	662	0	405_nm
1	1	B1	662	0	488_nm
1	1	B1	662	0	561_nm
1	1	B1	662	0	638_nm
1	1	B1	663	0	405_nm
1	1	B1	663	0	488_nm
1	1	B1	663	0	561_nm
1	1	B1	663	0	638_nm
1	1	B1	664	0	405_nm
1	1	B1	664	0	488_nm
1	1	B1	664	0	561_nm
1	1	B1	664	0	638_nm
1	1	B1	665	0	405_nm
1	1	B1	665	0	488_nm
1	1	B1	665	0	561_nm
1	1	B1	665	0	638_nm
1	1	B1	666	0	405_nm
1	1	B1	666	0	488_nm
1	1	B1	666	0	561_nm
1	1	B1	666	0	638_nm
1	1	B1	667	0	405_nm
1	1	B1	667	0	488_nm
1	1	B1	667	0	561_nm
1	1	B1	667	0	638_nm
1	1	B1	668	0	405_nm
1	1	B1	668	0	488_nm
1	1	B1	668	0	561_nm
1	1	B1	668	0	638_nm
1	1	B1	669	0	405_nm
1	1	B1	669	0	488_nm
1	1	B1	669	0	561_nm
1	1	B1	669	0	638_nm
1	1	B1	670	0	405_nm
1	1	B1	670	0	488_nm
1	1	B1	670	0	561_nm
1	1	B1	670	0	638_nm
1	1	B1	671	0	405_nm
1	1	B1	671	0	488_nm
1	1	B1	671	0	561_nm
1	1	B1	671	0	638_nm
1	1	B1	672	0	405_nm
1	1	B1	672	0	488_nm
1	1	B1	672	0	561_nm
1	1	B1	672	0	638_nm
1	1	B1	673	0	405_nm
1	1	B1	673	0	488_nm
1	1	B1	673	0	561_nm
1	1	B1	673	0	638_nm
1	1	B1	674	0	405_nm
1	1	B1	674	0	488_nm
1	1	B1	674	0	561_nm
1	1	B1	674	0	638_nm
1	1	B1	675	0	405_nm
1	1	B1	675	0	488_nm
1	1	B1	675	0	561_nm
1	1	B1	675	0	638_nm
1	1	B1	676	0	405_nm
1	1	B1	676	0	488_nm
1	1	B1	676	0	561_nm
1	1	B1	676	0	638_nm
1	1	B1	677	0	405_nm
1	1	B1	677	0	488_nm
1	1	B1	677	0	561_nm
1	1	B1	677	0	638_nm
1	1	B1	678	0	405_nm
1	1	B1	678	0	488_nm
1	1	B1	678	0	561_nm
1	1	B1	678	0	638_nm
1	1	B1	679	0	405_nm
1	1	B1	679	0	488_nm
1	1	B1	679	0	561_nm
1	1	B1	679	0	638_nm
1	1	B1	680	0	405_nm
1	1	B1	680	0	488_nm
1	1	B1	680	0	561_nm
1	1	B1	680	0	638_nm
1	1	B1	681	0	405_nm
1	1	B1	681	0	488_nm
1	1	B1	681	0	561_nm
1	1	B1	681	0	638_nm
1	1	B1	682	0	405_nm
1	1	B1	682	0	488_nm
1	1	B1	682	0	561_nm
1	1	B1	682	0	638_nm
1	1	B1	683	0	405_nm
1	1	B1	683	0	488_nm
1	1	B1	683	0	561_nm
1	1	B1	683	0	638_nm
1	1	B1	684	0	405_nm
1	1	B1	684	0	488_nm
1	1	B1	684	0	561_nm
1	1	B1	684	0	638_nm
1	1	B1	685	0	405_nm
1	1	B1	685	0	488_nm
1	1	B1	685	0	561_nm
1	1	B1	685	0	638_nm
1	1	B1	686	0	405_nm
1	1	B1	686	0	488_nm
1	1	B1	686	0	561_nm
1	1	B1	686	0	638_nm
1	1	B1	687	0	405_nm
1	1	B1	687	0	488_nm
1	1	B1	687	0	561_nm
1	1	B1	687	0	638_nm
1	1	B1	688	0	405_nm
1	1	B1	688	0	488_nm
1	1	B1	688	0	561_nm
1	1	B1	688	0	638_nm
1	1	B1	689	0	405_nm
1	1	B1	689	0	488_nm
1	1	B1	689	0	561_nm
1	1	B1	689	0	638_nm
1	1	B1	690	0	405_nm
1	1	B1	690	0	488_nm
1	1	B1	690	0	561_nm
1	1	B1	690	0	638_nm
1	1	B1	691	0	405_nm
1	1	B1	691	0	488_nm
1	1	B1	691	0	561_nm
1	1	B1	691	0	638_nm
1	1	B1	692	0	405_nm
1	1	B1	692	0	488_nm
1	1	B1	692	0	561_nm
1	1	B1	692	0	638_nm
1	1	B1	693	0	405_nm
1	1	B1	693	0	488_nm
1	1	B1	693	0	561_nm
1	1	B1	693	0	638_nm
1	1	B1	694	0	405_nm
1	1	B1	694	0	488_nm
1	1	B1	694	0	561_nm
1	1	B1	694	0	638_nm
1	1	B1	695	0	405_nm
1	1	B1	695	0	488_nm
1	1	B1	695	0	561_nm
1	1	B1	695	0	638_nm
1	1	B1	696	0	405_nm
1	1	B1	696	0	488_nm
1	1	B1	696	0	561_nm
1	1	B1	696	0	638_nm
1	1	B1	697	0	405_nm
1	1	B1	697	0	488_nm
1	1	B1	697	0	561_nm
1	1	B1	697	0	638_nm
1	1	B1	698	0	405_nm
1	1	B1	698	0	488_nm
1	1	B1	698	0	561_nm
1	1	B1	698	0	638_nm
1	1	B1	699	0	405_nm
1	1	B1	699	0	488_nm
1	1	B1	699	0	561_nm
